Date,spy
2005-11-04,88.95558166503906
2005-11-07,89.0429916381836
2005-11-08,89.0429916381836
2005-11-09,89.15953826904297
2005-11-10,89.85160064697266
2005-11-11,90.15755462646484
2005-11-14,90.10662078857422
2005-11-15,89.77876281738281
2005-11-16,89.96089935302734
2005-11-17,90.79865264892578
2005-11-18,91.15560150146484
2005-11-21,91.61456298828125
2005-11-22,92.00794982910156
2005-11-23,92.53974151611328
2005-11-25,92.61258697509766
2005-11-28,91.95695495605469
2005-11-29,91.85497283935547
2005-11-30,91.35960388183594
2005-12-01,92.29203033447266
2005-12-02,92.40860748291016
2005-12-05,92.2119140625
2005-12-06,92.38675689697266
2005-12-07,91.84764862060547
2005-12-08,91.78937530517578
2005-12-09,92.02980041503906
2005-12-12,92.11717987060547
2005-12-13,92.74369812011719
2005-12-14,93.10797119140625
2005-12-15,92.83842468261719
2005-12-16,92.53962707519531
2005-12-19,92.06361389160156
2005-12-20,92.15145111083984
2005-12-21,92.29791259765625
2005-12-22,92.78128051757812
2005-12-23,92.8325424194336
2005-12-27,91.8878402709961
2005-12-28,92.09290313720703
2005-12-29,91.68275451660156
2005-12-30,91.18474578857422
2006-01-03,92.78861236572266
2006-01-04,93.22801208496094
2006-01-05,93.28661346435547
2006-01-06,94.06287384033203
2006-01-09,94.30455780029297
2006-01-10,94.39979553222656
2006-01-11,94.7000503540039
2006-01-12,94.32653045654297
2006-01-13,94.23863220214844
2006-01-17,93.98234558105469
2006-01-18,93.60884094238281
2006-01-19,93.96770477294922
2006-01-20,92.25398254394531
2006-01-23,92.58357238769531
2006-01-24,92.6787338256836
2006-01-25,92.75932312011719
2006-01-26,93.27194213867188
2006-01-27,94.13613891601562
2006-01-30,94.06287384033203
2006-01-31,93.37449645996094
2006-02-01,94.02628326416016
2006-02-02,92.93508911132812
2006-02-03,92.47371673583984
2006-02-06,92.71537017822266
2006-02-07,91.89515686035156
2006-02-08,92.73003387451172
2006-02-09,92.57621765136719
2006-02-10,92.74468231201172
2006-02-13,92.57621765136719
2006-02-14,93.55758666992188
2006-02-15,93.88714599609375
2006-02-16,94.5901870727539
2006-02-17,94.33385467529297
2006-02-21,94.0995101928711
2006-02-22,94.67073059082031
2006-02-23,94.53160095214844
2006-02-24,94.7732925415039
2006-02-27,94.80987548828125
2006-02-28,93.90910339355469
2006-03-01,94.74395751953125
2006-03-02,94.73663330078125
2006-03-03,94.2972640991211
2006-03-06,93.86518859863281
2006-03-07,93.71868896484375
2006-03-08,93.91642761230469
2006-03-09,93.28661346435547
2006-03-10,94.1727294921875
2006-03-13,94.34849548339844
2006-03-14,95.33718872070312
2006-03-15,95.76193237304688
2006-03-16,95.95970153808594
2006-03-17,96.03985595703125
2006-03-20,95.88541412353516
2006-03-21,95.2824935913086
2006-03-22,95.86338806152344
2006-03-23,95.66484832763672
2006-03-24,95.73837280273438
2006-03-27,95.59866333007812
2006-03-28,95.01044464111328
2006-03-29,95.60604095458984
2006-03-30,95.43692016601562
2006-03-31,95.45897674560547
2006-04-03,95.38541412353516
2006-04-04,95.99571228027344
2006-04-05,96.32655334472656
2006-04-06,96.22364044189453
2006-04-07,95.24576568603516
2006-04-10,95.39280700683594
2006-04-11,94.58402252197266
2006-04-12,94.76046752929688
2006-04-13,94.63549041748047
2006-04-17,94.59872436523438
2006-04-18,96.0986557006836
2006-04-19,96.28246307373047
2006-04-20,96.41481018066406
2006-04-21,96.42951965332031
2006-04-24,96.25305938720703
2006-04-25,95.85599517822266
2006-04-26,95.87805938720703
2006-04-27,96.34130096435547
2006-04-28,96.66480255126953
2006-05-01,95.87805938720703
2006-05-02,96.59861755371094
2006-05-03,96.23834228515625
2006-05-04,96.58390808105469
2006-05-05,97.43682861328125
2006-05-08,97.31918334960938
2006-05-09,97.51034545898438
2006-05-10,97.45887756347656
2006-05-11,96.28246307373047
2006-05-12,95.02513885498047
2006-05-15,95.21632385253906
2006-05-16,95.0766372680664
2006-05-17,93.26789093017578
2006-05-18,92.79732513427734
2006-05-19,93.45172119140625
2006-05-22,92.73848724365234
2006-05-23,92.03265380859375
2006-05-24,92.76789093017578
2006-05-25,93.91490936279297
2006-05-26,94.39285278320312
2006-05-30,92.7164535522461
2006-05-31,93.753173828125
2006-06-01,94.6501693725586
2006-06-02,94.84869384765625
2006-06-05,93.46639251708984
2006-06-06,93.23847961425781
2006-06-07,92.53997802734375
2006-06-08,92.4591064453125
2006-06-09,92.16500091552734
2006-06-12,91.16503143310547
2006-06-13,90.10629272460938
2006-06-14,90.80476379394531
2006-06-15,92.73116302490234
2006-06-16,92.05540466308594
2006-06-19,91.3316879272461
2006-06-20,91.64183044433594
2006-06-21,92.32125854492188
2006-06-22,91.91509246826172
2006-06-23,91.90032958984375
2006-06-26,92.30653381347656
2006-06-27,91.50890350341797
2006-06-28,92.12928771972656
2006-06-29,93.99028778076172
2006-06-30,93.99767303466797
2006-07-03,94.38174438476562
2006-07-05,93.84259033203125
2006-07-06,94.11585235595703
2006-07-07,93.50286865234375
2006-07-10,93.68013763427734
2006-07-11,94.09371185302734
2006-07-12,93.08930206298828
2006-07-13,91.57537078857422
2006-07-14,91.22087097167969
2006-07-17,91.08794403076172
2006-07-18,91.55323028564453
2006-07-19,92.82347106933594
2006-07-20,92.18833923339844
2006-07-21,91.53843688964844
2006-07-24,93.20747375488281
2006-07-25,93.53982543945312
2006-07-26,93.66535949707031
2006-07-27,93.57676696777344
2006-07-28,94.51466369628906
2006-07-31,94.41867065429688
2006-08-01,93.953369140625
2006-08-02,94.58850860595703
2006-08-03,94.83960723876953
2006-08-04,94.6771011352539
2006-08-07,94.45555114746094
2006-08-08,94.09371185302734
2006-08-09,93.77613830566406
2006-08-10,94.06414794921875
2006-08-11,93.79827880859375
2006-08-14,93.87213134765625
2006-08-15,94.99467468261719
2006-08-16,95.78491973876953
2006-08-17,96.02861022949219
2006-08-18,96.51602172851562
2006-08-21,96.10246276855469
2006-08-22,96.09505462646484
2006-08-23,95.82921600341797
2006-08-24,95.74797058105469
2006-08-25,95.86611938476562
2006-08-28,96.3239974975586
2006-08-29,96.43476867675781
2006-08-30,96.4938735961914
2006-08-31,96.4791030883789
2006-09-01,97.05509948730469
2006-09-05,97.2397689819336
2006-09-06,96.38309478759766
2006-09-07,95.9399642944336
2006-09-08,96.21324157714844
2006-09-11,96.30927276611328
2006-09-12,97.25454711914062
2006-09-13,97.64595031738281
2006-09-14,97.65332794189453
2006-09-15,97.88253784179688
2006-09-18,98.0160140991211
2006-09-19,97.77125549316406
2006-09-20,98.29048919677734
2006-09-21,97.8157730102539
2006-09-22,97.5190658569336
2006-09-25,98.26821899414062
2006-09-26,99.08419036865234
2006-09-27,99.2028579711914
2006-09-28,99.16577911376953
2006-09-29,99.08419036865234
2006-10-02,98.71331787109375
2006-10-03,98.9209976196289
2006-10-04,100.07815551757812
2006-10-05,100.2709732055664
2006-10-06,100.1449203491211
2006-10-09,100.20423126220703
2006-10-10,100.33775329589844
2006-10-11,100.21906280517578
2006-10-12,101.08694458007812
2006-10-13,101.3465347290039
2006-10-16,101.50227355957031
2006-10-17,101.183349609375
2006-10-18,101.31685638427734
2006-10-19,101.48008728027344
2006-10-20,101.50227355957031
2006-10-23,101.96961975097656
2006-10-24,102.27375793457031
2006-10-25,102.62236022949219
2006-10-26,102.94133758544922
2006-10-27,102.29598999023438
2006-10-30,102.2218017578125
2006-10-31,102.20697021484375
2006-11-01,101.51716613769531
2006-11-02,101.4577865600586
2006-11-03,101.27976989746094
2006-11-06,102.42211151123047
2006-11-07,102.81523132324219
2006-11-08,103.03773498535156
2006-11-09,102.4962387084961
2006-11-10,102.54078674316406
2006-11-13,102.7929916381836
2006-11-14,103.56439971923828
2006-11-15,103.86109924316406
2006-11-16,104.12813568115234
2006-11-17,104.15782928466797
2006-11-20,104.21714782714844
2006-11-21,104.32103729248047
2006-11-22,104.5287094116211
2006-11-24,104.10588073730469
2006-11-27,102.67427825927734
2006-11-28,103.11935424804688
2006-11-29,104.19491577148438
2006-11-30,104.23939514160156
2006-12-01,104.00946807861328
2006-12-04,104.80315399169922
2006-12-05,105.25556945800781
2006-12-06,105.16661071777344
2006-12-07,104.70674133300781
2006-12-08,104.8995590209961
2006-12-11,105.20369720458984
2006-12-12,105.12210083007812
2006-12-13,105.23331451416016
2006-12-14,106.16057586669922
2006-12-15,106.17028045654297
2006-12-18,105.87931823730469
2006-12-19,106.08077239990234
2006-12-20,106.02107238769531
2006-12-21,105.63320922851562
2006-12-22,104.9842758178711
2006-12-26,105.60336303710938
2006-12-27,106.29702758789062
2006-12-28,106.07325744628906
2006-12-29,105.63320922851562
2007-01-03,105.44673919677734
2007-01-04,105.67048645019531
2007-01-05,104.82763671875
2007-01-08,105.31249237060547
2007-01-09,105.22297668457031
2007-01-10,105.57351684570312
2007-01-11,106.0360107421875
2007-01-12,106.84156799316406
2007-01-16,106.63272094726562
2007-01-17,106.67748260498047
2007-01-18,106.31936645507812
2007-01-19,106.52830505371094
2007-01-22,106.20011138916016
2007-01-23,106.51335144042969
2007-01-24,107.37112426757812
2007-01-25,106.11060333251953
2007-01-26,106.0135726928711
2007-01-29,105.95394897460938
2007-01-30,106.5058822631836
2007-01-31,107.22196197509766
2007-02-01,107.86343383789062
2007-02-02,108.01260375976562
2007-02-05,108.04244995117188
2007-02-06,108.072265625
2007-02-07,108.31098937988281
2007-02-08,108.16921997070312
2007-02-09,107.36368560791016
2007-02-12,106.99818420410156
2007-02-13,107.9007339477539
2007-02-14,108.60931396484375
2007-02-15,108.75104522705078
2007-02-16,108.69879913330078
2007-02-20,108.93006896972656
2007-02-21,108.88529968261719
2007-02-22,108.80321502685547
2007-02-23,108.37809753417969
2007-02-26,108.28111267089844
2007-02-27,104.0518798828125
2007-02-28,105.1185302734375
2007-03-01,104.80526733398438
2007-03-02,103.43281555175781
2007-03-05,102.44828033447266
2007-03-06,104.20112609863281
2007-03-07,104.0966796875
2007-03-08,104.97679901123047
2007-03-09,105.00665283203125
2007-03-12,105.16331481933594
2007-03-13,103.11956024169922
2007-03-14,103.8877944946289
2007-03-15,104.029541015625
2007-03-16,103.73820495605469
2007-03-19,104.98883056640625
2007-03-20,105.56546783447266
2007-03-21,107.30278778076172
2007-03-22,107.22039031982422
2007-03-23,107.37763214111328
2007-03-26,107.23541259765625
2007-03-27,106.98078918457031
2007-03-28,106.20191955566406
2007-03-29,106.31427001953125
2007-03-30,106.33675384521484
2007-04-02,106.45659637451172
2007-04-03,107.60231018066406
2007-04-04,107.72212982177734
2007-04-05,108.0141830444336
2007-04-09,108.1639633178711
2007-04-10,108.29125213623047
2007-04-11,107.84941864013672
2007-04-12,108.32870483398438
2007-04-13,108.82292938232422
2007-04-16,109.85631561279297
2007-04-17,110.14839935302734
2007-04-18,110.28321838378906
2007-04-19,110.25321960449219
2007-04-20,111.29414367675781
2007-04-23,110.8747787475586
2007-04-24,110.91972351074219
2007-04-25,111.93815612792969
2007-04-26,112.06547546386719
2007-04-27,111.97559356689453
2007-04-30,111.04703521728516
2007-05-01,111.33158874511719
2007-05-02,111.98307800292969
2007-05-03,112.58967590332031
2007-05-04,113.01651763916016
2007-05-07,113.03898620605469
2007-05-08,112.88922882080078
2007-05-09,113.19618225097656
2007-05-10,112.01301574707031
2007-05-11,112.97154998779297
2007-05-14,112.7244644165039
2007-05-15,112.75440216064453
2007-05-16,113.52567291259766
2007-05-17,113.30106353759766
2007-05-18,114.28953552246094
2007-05-21,114.2296142578125
2007-05-22,114.13973236083984
2007-05-23,114.15473175048828
2007-05-24,113.12132263183594
2007-05-25,113.59313201904297
2007-05-29,114.00495147705078
2007-05-30,114.93351745605469
2007-05-31,114.81370544433594
2007-06-01,115.38285827636719
2007-06-04,115.39781951904297
2007-06-05,114.94102478027344
2007-06-06,113.7054672241211
2007-06-07,111.65359497070312
2007-06-08,113.10636901855469
2007-06-11,113.30106353759766
2007-06-12,112.06547546386719
2007-06-13,113.74291229248047
2007-06-14,114.46927642822266
2007-06-15,115.12059783935547
2007-06-18,114.98521423339844
2007-06-19,115.27100372314453
2007-06-20,113.66905212402344
2007-06-21,114.30079650878906
2007-06-22,113.225341796875
2007-06-25,112.683837890625
2007-06-26,111.52567291259766
2007-06-27,113.11249542236328
2007-06-28,113.09750366210938
2007-06-29,113.13507843017578
2007-07-02,114.1579360961914
2007-07-03,114.57154846191406
2007-07-05,114.45118713378906
2007-07-06,115.05290222167969
2007-07-09,115.14315032958984
2007-07-10,113.50361633300781
2007-07-11,114.3083267211914
2007-07-12,116.11332702636719
2007-07-13,116.45926666259766
2007-07-16,116.4442367553711
2007-07-17,116.38407135009766
2007-07-18,116.17346954345703
2007-07-19,116.62472534179688
2007-07-20,115.44393920898438
2007-07-23,115.79745483398438
2007-07-24,113.78938293457031
2007-07-25,114.02254486083984
2007-07-26,111.32258605957031
2007-07-27,109.13402557373047
2007-07-30,110.84125518798828
2007-07-31,109.5927734375
2007-08-01,110.12677764892578
2007-08-02,111.00669860839844
2007-08-03,108.1488037109375
2007-08-06,109.96135711669922
2007-08-07,111.13458251953125
2007-08-08,112.683837890625
2007-08-09,109.34464263916016
2007-08-10,108.83316802978516
2007-08-13,109.22427368164062
2007-08-14,107.5546646118164
2007-08-15,106.07305908203125
2007-08-16,106.87029266357422
2007-08-17,108.83316802978516
2007-08-20,108.78055572509766
2007-08-21,108.99864959716797
2007-08-22,110.29224395751953
2007-08-23,110.19445037841797
2007-08-24,111.55574035644531
2007-08-27,110.51783752441406
2007-08-28,108.088623046875
2007-08-29,110.20948028564453
2007-08-30,109.91614532470703
2007-08-31,110.99919891357422
2007-09-04,112.11976623535156
2007-09-05,111.14958190917969
2007-09-06,111.40526580810547
2007-09-07,109.85604858398438
2007-09-10,109.6454086303711
2007-09-11,110.92400360107422
2007-09-12,111.20975494384766
2007-09-13,111.99195098876953
2007-09-14,111.98440551757812
2007-09-17,111.38275909423828
2007-09-18,114.66182708740234
2007-09-19,115.33863830566406
2007-09-20,114.52645874023438
2007-09-21,114.83549499511719
2007-09-24,114.6239242553711
2007-09-25,114.397216796875
2007-09-26,115.00167846679688
2007-09-27,115.68181610107422
2007-09-28,115.29643249511719
2007-10-01,116.59614562988281
2007-10-02,116.43746948242188
2007-10-03,116.20323944091797
2007-10-04,116.38452911376953
2007-10-05,117.767333984375
2007-10-08,117.14018249511719
2007-10-09,118.24346160888672
2007-10-10,118.04698181152344
2007-10-11,117.48027038574219
2007-10-12,118.1301040649414
2007-10-15,117.13265228271484
2007-10-16,116.20323944091797
2007-10-17,116.55838775634766
2007-10-18,116.13518524169922
2007-10-19,113.09751892089844
2007-10-22,113.75493621826172
2007-10-23,114.67679595947266
2007-10-24,114.46522521972656
2007-10-25,114.73729705810547
2007-10-26,116.08231353759766
2007-10-29,116.46766662597656
2007-10-30,115.65914154052734
2007-10-31,116.86062622070312
2007-11-01,114.12516784667969
2007-11-02,114.253662109375
2007-11-05,113.38461303710938
2007-11-06,114.91105651855469
2007-11-07,111.76757049560547
2007-11-08,111.20085906982422
2007-11-09,109.67442321777344
2007-11-12,108.58627319335938
2007-11-13,111.89604949951172
2007-11-14,111.58619689941406
2007-11-15,109.97667694091797
2007-11-16,110.16558074951172
2007-11-19,108.6316146850586
2007-11-20,109.29661560058594
2007-11-21,107.05989074707031
2007-11-23,108.9112548828125
2007-11-26,106.50825500488281
2007-11-27,107.73246002197266
2007-11-28,111.17816162109375
2007-11-29,111.2159423828125
2007-11-30,112.33430480957031
2007-12-03,111.59375
2007-12-04,110.5963363647461
2007-12-05,112.4476547241211
2007-12-06,114.05721282958984
2007-12-07,114.0345230102539
2007-12-10,114.91867065429688
2007-12-11,111.76757049560547
2007-12-12,112.87079620361328
2007-12-13,112.63655090332031
2007-12-14,111.20838165283203
2007-12-17,109.62152862548828
2007-12-18,110.23358154296875
2007-12-19,110.23358154296875
2007-12-20,110.92882537841797
2007-12-21,112.52784729003906
2007-12-24,113.36348724365234
2007-12-26,113.60659790039062
2007-12-27,112.17842102050781
2007-12-28,111.89739227294922
2007-12-31,111.06934356689453
2008-01-02,110.09698486328125
2008-01-03,110.04378509521484
2008-01-04,107.34700012207031
2008-01-07,107.255859375
2008-01-08,105.52384185791016
2008-01-09,106.6329574584961
2008-01-10,107.33185577392578
2008-01-11,106.46578979492188
2008-01-14,107.32422637939453
2008-01-15,104.9616928100586
2008-01-16,104.05770874023438
2008-01-17,101.3609390258789
2008-01-18,100.32019805908203
2008-01-22,99.30228424072266
2008-01-23,101.68759155273438
2008-01-24,102.54598236083984
2008-01-25,101.06465148925781
2008-01-28,102.73590850830078
2008-01-29,103.2448959350586
2008-01-30,102.48519897460938
2008-01-31,104.35397338867188
2008-02-01,106.0328140258789
2008-02-04,104.69581604003906
2008-02-05,101.89266204833984
2008-02-06,101.07225799560547
2008-02-07,101.74072265625
2008-02-08,101.08744049072266
2008-02-11,101.60401916503906
2008-02-12,102.54598236083984
2008-02-13,103.59432983398438
2008-02-14,102.68270874023438
2008-02-15,102.65995025634766
2008-02-19,102.94859313964844
2008-02-20,103.25245666503906
2008-02-21,102.39407348632812
2008-02-22,103.02455139160156
2008-02-25,104.32357025146484
2008-02-26,105.10606384277344
2008-02-27,104.99967956542969
2008-02-28,103.97413635253906
2008-02-29,101.65723419189453
2008-03-03,101.41411590576172
2008-03-04,101.02668762207031
2008-03-05,101.66481018066406
2008-03-06,99.56053924560547
2008-03-07,98.53500366210938
2008-03-10,97.23599243164062
2008-03-11,100.73040008544922
2008-03-12,99.78842163085938
2008-03-13,100.00871276855469
2008-03-14,98.45905303955078
2008-03-17,97.46391296386719
2008-03-18,101.51287841796875
2008-03-19,98.99840545654297
2008-03-20,100.83213806152344
2008-03-24,102.84754180908203
2008-03-25,102.94677734375
2008-03-26,101.68717193603516
2008-03-27,101.36653900146484
2008-03-28,100.39697265625
2008-03-31,100.74815368652344
2008-04-01,104.29041290283203
2008-04-02,104.35912322998047
2008-04-03,104.61866760253906
2008-04-04,104.50416564941406
2008-04-07,104.55760192871094
2008-04-08,104.45072174072266
2008-04-09,103.69493865966797
2008-04-10,103.83997344970703
2008-04-11,101.82460021972656
2008-04-14,101.48099517822266
2008-04-15,101.71774291992188
2008-04-16,104.47364044189453
2008-04-17,104.62630462646484
2008-04-18,105.71798706054688
2008-04-21,105.77143859863281
2008-04-22,105.30573272705078
2008-04-23,105.1377944946289
2008-04-24,105.59586334228516
2008-04-25,106.57300567626953
2008-04-28,106.59590148925781
2008-04-29,106.17606353759766
2008-04-30,105.55003356933594
2008-05-01,107.73340606689453
2008-05-02,108.03113555908203
2008-05-05,107.51202392578125
2008-05-06,108.44341278076172
2008-05-07,106.51194763183594
2008-05-08,106.23712921142578
2008-05-09,106.0386734008789
2008-05-12,107.22957611083984
2008-05-13,107.2447738647461
2008-05-14,107.46622467041016
2008-05-15,108.80982208251953
2008-05-16,108.90907287597656
2008-05-19,109.20679473876953
2008-05-20,108.32123565673828
2008-05-21,106.48905181884766
2008-05-22,106.50431060791016
2008-05-23,105.07671356201172
2008-05-27,105.85541534423828
2008-05-28,106.3439712524414
2008-05-29,106.87838745117188
2008-05-30,107.14558410644531
2008-06-02,106.0386734008789
2008-06-03,105.42027282714844
2008-06-04,105.36685180664062
2008-06-05,107.47386932373047
2008-06-06,104.04609680175781
2008-06-09,104.29805755615234
2008-06-10,103.77891540527344
2008-06-11,102.25209045410156
2008-06-12,102.64141845703125
2008-06-13,103.93922424316406
2008-06-16,104.00027465820312
2008-06-17,103.49645233154297
2008-06-18,102.48873901367188
2008-06-19,102.61851501464844
2008-06-20,100.9528579711914
2008-06-23,100.85313415527344
2008-06-24,100.65364074707031
2008-06-25,101.12932586669922
2008-06-26,98.38259887695312
2008-06-27,97.84557342529297
2008-06-30,98.19083404541016
2008-07-01,98.49769592285156
2008-07-02,96.80978393554688
2008-07-03,96.90950775146484
2008-07-07,95.91979217529297
2008-07-08,97.623046875
2008-07-09,95.7433090209961
2008-07-10,96.13462829589844
2008-07-11,95.01445007324219
2008-07-14,94.15514373779297
2008-07-15,92.82784271240234
2008-07-16,95.10653686523438
2008-07-17,96.05789184570312
2008-07-18,96.65631866455078
2008-07-21,96.71003723144531
2008-07-22,97.80721282958984
2008-07-23,98.33657836914062
2008-07-24,96.29573059082031
2008-07-25,96.2726821899414
2008-07-28,94.86100769042969
2008-07-29,96.88650512695312
2008-07-30,98.61278533935547
2008-07-31,97.30848693847656
2008-08-01,96.79441833496094
2008-08-04,95.89676666259766
2008-08-05,98.48234558105469
2008-08-06,98.91967010498047
2008-08-07,97.44658660888672
2008-08-08,99.25725555419922
2008-08-11,100.28536987304688
2008-08-12,99.24195098876953
2008-08-13,98.64346313476562
2008-08-14,99.3876953125
2008-08-15,99.87107849121094
2008-08-18,98.50536346435547
2008-08-19,97.43123626708984
2008-08-20,97.88390350341797
2008-08-21,98.05271911621094
2008-08-22,99.47209167480469
2008-08-25,97.45426940917969
2008-08-26,97.7381362915039
2008-08-27,98.68948364257812
2008-08-28,99.88641357421875
2008-08-29,98.81226348876953
2008-09-02,98.19847869873047
2008-09-03,98.11408996582031
2008-09-04,95.16021728515625
2008-09-05,95.45946502685547
2008-09-08,97.43123626708984
2008-09-09,94.53875732421875
2008-09-10,94.92236328125
2008-09-11,96.29573059082031
2008-09-12,96.74073028564453
2008-09-15,92.13732147216797
2008-09-16,93.67942810058594
2008-09-17,89.46732330322266
