Date,spy,XLF,XLE,EURUSD=X,GBPUSD=X,AUDUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZB=F,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,GE,MU,MSFT,BMY,FDX,GS,PLD,NVDA,tlt,ief,FXI,EZU,EEM,EFA,FEZ,^GDAXI,^FTSE,^HSI,^FCHI,gld,slv,CL=F
2007-07-02,103357000.0,18315064.0,16080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261974.0,315637.0,256040.0,6306.0,3074400.0,994862400.0,4906100.0,3852953.0,17219600.0,47316000.0,15487000.0,1940500.0,5019900.0,924600.0,56385000.0,2811700.0,1030600.0,6673200.0,235400.0,30585300.0,6357400.0,61600.0,96965800.0,1617108000.0,,108777900.0,2706200.0,2154000.0,217108.0
2007-07-03,54048400.0,18100132.0,5300400.0,0.0,0.0,0.0,0.0,,0.0,,,,,,45900.0,1162481600.0,2223500.0,2839213.0,9731900.0,35202600.0,3655000.0,743000.0,4676800.0,561300.0,23877000.0,1387500.0,169200.0,4513200.0,202000.0,13577400.0,2146300.0,84800.0,127270500.0,1863055200.0,1882466600.0,134204700.0,1835300.0,1651000.0,
2007-07-04,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,82003600.0,1208030200.0,1890965200.0,80621400.0,,,
2007-07-05,89279000.0,24871247.0,16789300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290040.0,447698.0,279571.0,8415.0,83600.0,1453051600.0,4487900.0,3375567.0,15038700.0,47838500.0,6650800.0,1206300.0,5385600.0,610900.0,37329000.0,4586800.0,269000.0,7106100.0,794800.0,25942800.0,6216300.0,124600.0,116811800.0,2094628900.0,2014864600.0,110236500.0,4333200.0,2759000.0,226307.0
2007-07-06,81109000.0,16083138.0,11526200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396651.0,528579.0,211477.0,4685.0,83700.0,874694800.0,4615300.0,3876158.0,41295900.0,57541000.0,7164000.0,1073000.0,4122400.0,485300.0,28272000.0,1437800.0,468100.0,6237300.0,482600.0,31670700.0,3310600.0,273300.0,93529000.0,1579720100.0,2258576800.0,88998400.0,8080700.0,3851000.0,219298.0
2007-07-09,72348100.0,19663255.0,19157200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213450.0,268570.0,214563.0,6442.0,100900.0,995820000.0,14816900.0,3987490.0,30154900.0,33831400.0,18812300.0,5535800.0,3998900.0,450600.0,53678400.0,795400.0,118900.0,6851100.0,574400.0,28652100.0,6013200.0,72100.0,105793400.0,1314680100.0,2780795000.0,115446000.0,5280800.0,2974000.0,227743.0
2007-07-10,180362600.0,52127187.0,29375400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545503.0,704687.0,379924.0,9917.0,159600.0,1255007600.0,8885400.0,5129020.0,39775700.0,66013500.0,10515100.0,3850400.0,7960500.0,548100.0,55265400.0,2258000.0,191300.0,7748400.0,226200.0,40039500.0,5760000.0,97200.0,143215800.0,1764305400.0,3951114400.0,150816000.0,4016200.0,3292000.0,214253.0
2007-07-11,175607600.0,55021761.0,27644900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605009.0,749893.0,352387.0,8703.0,86000.0,821772000.0,6593600.0,4327362.0,44462500.0,48017000.0,11920600.0,1742300.0,8924700.0,510600.0,58261200.0,1191300.0,218100.0,6490500.0,875000.0,25900200.0,5451600.0,34600.0,148155400.0,1735622400.0,3298317200.0,151207700.0,3647000.0,3395000.0,207520.0
2007-07-12,133882500.0,40793370.0,31088700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449709.0,513321.0,399719.0,10374.0,129500.0,704608800.0,11451600.0,5854992.0,44091800.0,54302400.0,14945100.0,1578400.0,6072900.0,483000.0,43873200.0,1941200.0,309700.0,6180300.0,475000.0,29064900.0,5022800.0,89100.0,142899600.0,1791645300.0,2265775600.0,151206200.0,5870600.0,4231000.0,250479.0
2007-07-13,111794300.0,26303516.0,25484000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380491.0,428989.0,274522.0,7600.0,71800.0,907606000.0,12502000.0,9884784.0,18828400.0,42173000.0,6529700.0,4619500.0,5605300.0,670200.0,37263000.0,725900.0,157400.0,3788400.0,170200.0,24262800.0,5231000.0,25700.0,117673400.0,1459319000.0,1952540400.0,116751000.0,3817800.0,2489000.0,243393.0
2007-07-16,98378700.0,29971649.0,26056500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298854.0,347338.0,254545.0,5744.0,90500.0,936112800.0,8334900.0,5254795.0,22799100.0,48023200.0,6213500.0,1765400.0,4654500.0,615500.0,54171000.0,952000.0,154100.0,5845800.0,281800.0,23917200.0,3503000.0,76200.0,94063200.0,1620914300.0,1338833600.0,96159400.0,4579600.0,2172000.0,203487.0
2007-07-17,126201300.0,34954984.0,24574400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470344.0,476613.0,321040.0,7417.0,86600.0,709959600.0,6084400.0,7549204.0,21651000.0,77539600.0,6427500.0,1844400.0,5582200.0,1222100.0,64381200.0,734200.0,136600.0,7888200.0,114600.0,21789600.0,4005300.0,64800.0,130163400.0,1653158200.0,1557914200.0,106991700.0,1878600.0,1866000.0,262637.0
2007-07-18,237887400.0,62410223.0,37319200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528084.0,674033.0,473502.0,10331.0,85900.0,756856800.0,6289700.0,6476340.0,25117000.0,64414400.0,9710900.0,2088500.0,11664000.0,1331700.0,55065600.0,1836800.0,215700.0,7369800.0,258600.0,34859700.0,10019900.0,142000.0,140728200.0,1649267200.0,2212038000.0,119895700.0,5238700.0,6206000.0,172324.0
2007-07-19,145212700.0,40433180.0,18845900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323128.0,404011.0,401439.0,6939.0,170900.0,732891600.0,5273500.0,3869632.0,14175300.0,121159300.0,7846500.0,1974100.0,9461900.0,1057500.0,40737600.0,1021000.0,200600.0,6780600.0,202000.0,24539100.0,5586300.0,75400.0,144730100.0,1929774700.0,1915786800.0,109241700.0,4607900.0,3236000.0,126815.0
2007-07-20,245502500.0,86443405.0,20082800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423488.0,584817.0,492089.0,13964.0,181000.0,1167773600.0,9130700.0,6406543.0,19045700.0,98292600.0,13414800.0,2679300.0,14540900.0,1034600.0,50565000.0,1459900.0,463300.0,5830500.0,188600.0,48010800.0,5625600.0,73500.0,150099200.0,1648459300.0,1810894600.0,142083800.0,5408600.0,3274000.0,173789.0
2007-07-23,121183900.0,44589774.0,15216800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228763.0,304955.0,287670.0,9487.0,56900.0,1036490000.0,9267800.0,4347616.0,24781600.0,48910600.0,12280100.0,2762100.0,7760400.0,1255400.0,36047400.0,777900.0,327500.0,6782400.0,73200.0,35516700.0,5016700.0,55800.0,117284200.0,1450986500.0,1564566200.0,99413800.0,3892400.0,2057000.0,166780.0
2007-07-24,256732400.0,94807681.0,25112700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474207.0,485072.0,529621.0,12143.0,101600.0,1795292800.0,25342300.0,5987696.0,25329100.0,59729300.0,12329100.0,3223800.0,12344500.0,1674700.0,45756000.0,1351600.0,251200.0,7525200.0,586400.0,53650200.0,9805600.0,298300.0,130574400.0,1858650000.0,1757468800.0,134478400.0,3763000.0,5609000.0,243495.0
2007-07-25,265214500.0,91805026.0,32680500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426685.0,653310.0,486614.0,15841.0,239800.0,1496182800.0,60452400.0,5474573.0,20367600.0,54950100.0,10996700.0,2389100.0,13933200.0,1937700.0,43719600.0,881100.0,409500.0,8552400.0,326000.0,45873600.0,8867500.0,319000.0,222132700.0,1877530100.0,1877575800.0,170007800.0,7530500.0,4363000.0,216078.0
2007-07-26,467592500.0,105488206.0,39766100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762280.0,1166851.0,808824.0,28737.0,104600.0,2186629200.0,23267100.0,8129524.0,46792800.0,87025300.0,17656800.0,5208900.0,22690900.0,1506400.0,71026800.0,2866400.0,391800.0,18400800.0,564400.0,99222600.0,13657300.0,567300.0,237004000.0,2146439300.0,1718400800.0,219990400.0,10704100.0,5764000.0,269575.0
2007-07-27,422987600.0,95817101.0,42547400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628385.0,1102923.0,561269.0,24224.0,91400.0,1161098400.0,13942600.0,6255210.0,28171500.0,69214600.0,16329900.0,2819500.0,17054700.0,1373600.0,61548000.0,5367800.0,305800.0,12203100.0,841600.0,64008900.0,9895400.0,252700.0,253697500.0,2146488600.0,2901376000.0,210218300.0,5341900.0,2738000.0,216573.0
2007-07-30,283017500.0,103138720.0,32398900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386402.0,528981.0,442171.0,15385.0,138300.0,1106988400.0,12855600.0,5210803.0,21427400.0,67499600.0,14315300.0,1809100.0,12195100.0,983800.0,53815800.0,1803900.0,279600.0,9246900.0,586000.0,50423400.0,9021100.0,65000.0,178765700.0,1964464900.0,1662312000.0,160849300.0,3046800.0,2021000.0,189456.0
2007-07-31,316976700.0,121875278.0,22764100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571831.0,915858.0,549970.0,15716.0,152700.0,1762392800.0,14104500.0,5560971.0,36972500.0,66554000.0,12500200.0,2264100.0,14744900.0,946900.0,71149200.0,2467600.0,417200.0,10399800.0,314800.0,63243600.0,11469500.0,325200.0,194361800.0,2119510500.0,1757683600.0,246492500.0,4006500.0,2418000.0,196464.0
2007-08-01,467670000.0,123089167.0,43084500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604177.0,876525.0,700548.0,21731.0,77200.0,1750156800.0,16918000.0,6963814.0,30313400.0,80006300.0,12170600.0,2498400.0,16284300.0,1101200.0,70582800.0,2154700.0,195100.0,16033800.0,402400.0,106336500.0,11344300.0,738500.0,193131400.0,2124592300.0,2848057800.0,214697300.0,6364400.0,2701000.0,306683.0
2007-08-02,294758400.0,81025282.0,34145400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392670.0,626959.0,450545.0,13852.0,117400.0,852644800.0,10361600.0,4815759.0,25955700.0,47938300.0,12335800.0,1950600.0,13133400.0,1571200.0,46860600.0,2079400.0,212100.0,9916800.0,283000.0,46615800.0,9015000.0,361700.0,158192400.0,1864279600.0,2099184800.0,189216300.0,5331500.0,1460000.0,214006.0
2007-08-03,359398200.0,165871095.0,34069700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416467.0,748745.0,481085.0,15176.0,109200.0,679187600.0,7987500.0,6178783.0,26380800.0,61535500.0,17583600.0,2178600.0,19828300.0,1079700.0,62341200.0,1577600.0,950100.0,8850000.0,510600.0,64852500.0,7883200.0,513800.0,156695600.0,1772894000.0,1787588400.0,143402200.0,10736000.0,2999000.0,233021.0
2007-08-06,324980000.0,141115193.0,54535800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349523.0,606562.0,540160.0,15670.0,99100.0,925170400.0,9002900.0,6843720.0,19421200.0,59530500.0,18577400.0,2034300.0,18867300.0,1322800.0,52472400.0,1298400.0,267900.0,12764400.0,410000.0,72395400.0,7220900.0,161200.0,172699700.0,1727996600.0,2154530000.0,160663200.0,2973200.0,2263000.0,292987.0
2007-08-07,232568700.0,122980347.0,31169600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357257.0,691448.0,464816.0,13019.0,100500.0,949936400.0,8059300.0,6077045.0,17784400.0,49163000.0,16377000.0,2146300.0,22763100.0,1159000.0,56576400.0,1890800.0,567300.0,10370100.0,146600.0,54839100.0,8305700.0,257100.0,167294200.0,1775851600.0,1593419300.0,163785600.0,4147200.0,1770000.0,284128.0
2007-08-08,274930600.0,134714239.0,30217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417132.0,723008.0,459139.0,15985.0,92500.0,808096800.0,8244800.0,6043674.0,24670700.0,52898600.0,15548300.0,3084200.0,20622000.0,1130400.0,66074400.0,6453000.0,314600.0,7690500.0,609200.0,50678700.0,8609500.0,150800.0,199102400.0,2102086800.0,1987081200.0,208927200.0,4252100.0,1703000.0,263747.0
2007-08-09,357622100.0,124364360.0,32535600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604977.0,916489.0,600458.0,16868.0,69300.0,1125395600.0,8348400.0,7795918.0,31544800.0,72964500.0,22675600.0,3530400.0,20868400.0,1625900.0,125183400.0,2637500.0,235600.0,7614300.0,452800.0,78721500.0,8844100.0,270300.0,253241900.0,2146899500.0,1874306000.0,244034500.0,9407200.0,5276000.0,269865.0
2007-08-10,411018400.0,94954662.0,27683800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396734.0,819642.0,706300.0,21671.0,142700.0,1410749200.0,9067600.0,11123489.0,35966400.0,76576200.0,16790200.0,3824100.0,20278700.0,1379700.0,114101400.0,1496400.0,685000.0,11933400.0,439000.0,82478700.0,11124300.0,343300.0,284185900.0,2146195400.0,1987805800.0,252612500.0,8831700.0,4727000.0,226674.0
2007-08-13,181917200.0,70957671.0,19688400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263936.0,448619.0,353391.0,10173.0,155100.0,752911600.0,6068600.0,5464316.0,17803800.0,55492300.0,9847000.0,2756700.0,15296400.0,1128100.0,70041000.0,1312600.0,154400.0,6915900.0,291800.0,39933300.0,5942900.0,172000.0,167576400.0,1990653000.0,1535625600.0,170010700.0,3644000.0,2076000.0,245898.0
2007-08-14,264134500.0,87599807.0,20305500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378166.0,688855.0,419134.0,13067.0,115800.0,739006800.0,5946200.0,5740059.0,15255000.0,42944100.0,10694600.0,2459700.0,26255900.0,1511400.0,109217400.0,1314700.0,530100.0,8943300.0,218600.0,50445600.0,8083000.0,610600.0,139869800.0,1778694000.0,1157004500.0,141481400.0,4749600.0,2831000.0,231544.0
2007-08-15,323834000.0,100465603.0,26081900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386424.0,930134.0,588210.0,16834.0,125700.0,992852000.0,6375900.0,7056244.0,20547700.0,48117700.0,12297900.0,2460500.0,22268000.0,1981200.0,69514200.0,1101700.0,902100.0,12579900.0,1517800.0,77352600.0,11236300.0,179000.0,162416800.0,1773176400.0,2057828000.0,159309100.0,5886400.0,5059000.0,280131.0
2007-08-16,546743700.0,201536366.0,42047400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527600.0,1358074.0,982573.0,32646.0,438800.0,1866690000.0,10787300.0,8539713.0,35813100.0,81447400.0,16993500.0,5376200.0,31328800.0,2681400.0,78003000.0,2410200.0,900500.0,27010800.0,2800800.0,140054700.0,22832500.0,827900.0,289458700.0,2122855500.0,3139792200.0,246596900.0,18367500.0,15371000.0,293836.0
2007-08-17,388218100.0,217975263.0,30948700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413013.0,756506.0,634861.0,29713.0,234100.0,1195062400.0,7240600.0,8109595.0,27635900.0,76747700.0,20240200.0,3066100.0,26741100.0,1900800.0,72871200.0,2114400.0,308400.0,17215500.0,716800.0,99855300.0,11580600.0,724300.0,318779800.0,2146704700.0,4215404800.0,295264900.0,6374300.0,5223000.0,170218.0
2007-08-20,187320400.0,108917403.0,32988100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261460.0,579882.0,354628.0,15120.0,129100.0,803317200.0,5916100.0,5236517.0,24882300.0,49952000.0,10993400.0,2068700.0,13174400.0,962900.0,51968400.0,1048700.0,926600.0,10908600.0,366600.0,64116300.0,7638200.0,269700.0,126765200.0,1481372200.0,3730032400.0,131677500.0,4475200.0,5645000.0,138081.0
2007-08-21,157066400.0,58665521.0,20416300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320286.0,659627.0,330618.0,12951.0,104000.0,1303047200.0,8429100.0,4573283.0,24815100.0,50786200.0,8557600.0,1978000.0,11796100.0,902200.0,71533800.0,1517200.0,459200.0,8865600.0,892600.0,43294500.0,6882500.0,253900.0,126983100.0,1563512500.0,4533189600.0,127963800.0,4478600.0,5649000.0,248510.0
2007-08-22,173156700.0,86213085.0,18119500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295979.0,653214.0,311159.0,13520.0,102600.0,1061765600.0,6848100.0,5005806.0,16161900.0,44763500.0,7151200.0,1678000.0,13427000.0,505400.0,56615400.0,1137800.0,197000.0,10473600.0,741600.0,57893700.0,8277500.0,547400.0,134503500.0,1720924400.0,2207457200.0,137488700.0,4251100.0,5220000.0,207894.0
2007-08-23,203915300.0,63120017.0,17983500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275181.0,665440.0,323828.0,15339.0,88600.0,866838000.0,5665000.0,4304846.0,15480100.0,33886600.0,8565400.0,2005700.0,10549400.0,546200.0,66798600.0,1618800.0,234900.0,10613400.0,409600.0,46373700.0,4939500.0,224200.0,133759000.0,1710798800.0,3440616800.0,119966600.0,3027400.0,2484000.0,170980.0
2007-08-24,128901900.0,43523236.0,15634500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322023.0,663575.0,256176.0,9549.0,231600.0,911834000.0,5665700.0,4526587.0,20859400.0,45158900.0,9021000.0,1035600.0,8935300.0,606700.0,36164400.0,1614600.0,123400.0,9344400.0,270400.0,52962000.0,4861900.0,414000.0,81587700.0,1064108100.0,3329042000.0,91182400.0,3648300.0,3618000.0,164270.0
2007-08-27,113024300.0,24216232.0,10691700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357378.0,524162.0,207153.0,5939.0,82200.0,707439600.0,6951300.0,2989103.0,14788700.0,32789500.0,7483100.0,746700.0,6664000.0,583900.0,63594600.0,1585400.0,120000.0,19206900.0,121600.0,28239300.0,7691500.0,135900.0,61657100.0,,3614924000.0,61551800.0,1865700.0,4581000.0,186005.0
2007-08-28,219790700.0,76694378.0,19639500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517109.0,1029512.0,315532.0,10467.0,145100.0,1179365600.0,5767000.0,4874727.0,14866600.0,43924400.0,7442000.0,1267800.0,11610600.0,771000.0,56002200.0,1298900.0,274400.0,16347900.0,181200.0,56966400.0,8262100.0,622500.0,104943600.0,1251577000.0,2876847200.0,116674700.0,3473100.0,3538000.0,181538.0
2007-08-29,207654200.0,61839654.0,27364000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491487.0,1152951.0,369827.0,10849.0,63100.0,1166860800.0,5076800.0,5389956.0,9117400.0,45753700.0,6708800.0,1086600.0,12797500.0,482700.0,53856000.0,2686700.0,507600.0,13048800.0,241200.0,42499800.0,5959300.0,161900.0,127350600.0,1277810600.0,2609888400.0,126622600.0,4469800.0,3041000.0,213070.0
2007-08-30,191817300.0,58436186.0,16872200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506439.0,920887.0,412327.0,12859.0,155200.0,1435582400.0,4628800.0,3007498.0,16247200.0,33690700.0,4908000.0,1081500.0,9559600.0,520100.0,46566000.0,1806800.0,201800.0,6892800.0,271800.0,29959500.0,6076800.0,96300.0,117637000.0,1527847700.0,2371589600.0,156138700.0,3027700.0,3302000.0,180828.0
2007-08-31,185477500.0,68156531.0,13317700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128737.0,301835.0,289431.0,12859.0,290200.0,876887200.0,6157400.0,4855890.0,10567300.0,42511900.0,8138600.0,1298400.0,11023700.0,638300.0,72083400.0,2763200.0,261500.0,10840200.0,542400.0,53820900.0,7313400.0,223300.0,139201700.0,1405717500.0,3266675800.0,160503400.0,4089900.0,3125000.0,180828.0
2007-09-03,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,76223600.0,870994200.0,1703323600.0,95201400.0,,,
2007-09-04,120062000.0,45012131.0,15895800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57037.0,101635.0,358709.0,19308.0,148500.0,1316842800.0,8266000.0,4330014.0,11001000.0,45689600.0,7158600.0,1090500.0,10161800.0,706700.0,68326800.0,931000.0,281800.0,7643100.0,924000.0,33802200.0,5454400.0,51400.0,106861400.0,1354080200.0,1982756400.0,121855800.0,6640300.0,3157000.0,221913.0
2007-09-05,166261800.0,55575588.0,16364300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67667.0,57675.0,359771.0,18668.0,69600.0,2328222400.0,9062200.0,4878445.0,14431800.0,47669800.0,9548800.0,1302900.0,8987600.0,583700.0,65627400.0,1271500.0,313300.0,10160400.0,219400.0,38522400.0,7351400.0,136500.0,119087900.0,1382927400.0,1817528800.0,156219500.0,6268300.0,1473000.0,226377.0
2007-09-06,127878400.0,39227662.0,18007500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37374.0,46330.0,312916.0,24642.0,106600.0,1901261600.0,8826900.0,5126472.0,15638100.0,45430800.0,8321800.0,917700.0,9250600.0,720000.0,42549600.0,1768400.0,267100.0,6811200.0,243800.0,20809800.0,4950000.0,86900.0,140667200.0,1577759700.0,1588676700.0,133227900.0,15880800.0,7814000.0,330624.0
2007-09-07,235447600.0,92815307.0,20089300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20803.0,42613.0,457589.0,20176.0,102300.0,1430576000.0,8231200.0,5845216.0,21166000.0,52160900.0,10483900.0,1539800.0,15144300.0,399100.0,60230400.0,2852200.0,410800.0,9422700.0,375800.0,48953400.0,7796000.0,84200.0,165384100.0,1937698100.0,2604931200.0,174523100.0,14960000.0,4467000.0,222964.0
2007-09-10,192305900.0,73733576.0,30889000.0,,,,,0.0,,0.0,10492.0,40672.0,408332.0,18149.0,118800.0,1487838800.0,5366900.0,4942912.0,18678200.0,37247600.0,7609800.0,1528100.0,12989300.0,792900.0,87211200.0,2495200.0,238000.0,10812900.0,211200.0,32317200.0,4196600.0,78300.0,124966700.0,1358041100.0,2092794400.0,143979200.0,7598500.0,3815000.0,296680.0
2007-09-11,162081900.0,62354089.0,27076200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11261.0,29454.0,333519.0,28282.0,98500.0,971885600.0,6859800.0,4405037.0,9814600.0,34380800.0,11224000.0,1047300.0,11334500.0,634600.0,40542400.0,3925400.0,123200.0,9364200.0,764800.0,32632200.0,7243200.0,166400.0,105005600.0,1384826000.0,1687589200.0,131628900.0,11182400.0,4942000.0,291803.0
2007-09-12,149554600.0,40071266.0,24022800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3418.0,28760.0,342460.0,23307.0,94800.0,1022770000.0,9030300.0,5469633.0,16776500.0,42364700.0,8758200.0,1232900.0,7737700.0,714300.0,55445200.0,4458300.0,147900.0,10674600.0,502000.0,29448900.0,4960400.0,80300.0,124479500.0,1544617400.0,1733983200.0,130093300.0,8032800.0,3858000.0,302927.0
2007-09-13,154079000.0,67115967.0,15237400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8152.0,16957.0,166789.0,14983.0,134300.0,656163200.0,5983500.0,5838638.0,11524500.0,35288600.0,9985000.0,1116400.0,11292300.0,822200.0,45286400.0,2020600.0,178500.0,6710700.0,846600.0,22941300.0,7211100.0,130700.0,139719600.0,1682212000.0,1378258500.0,248209100.0,4612400.0,2995000.0,237513.0
2007-09-14,121911000.0,37334014.0,14026700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10466.0,27055.0,88401.0,7622.0,83300.0,607320000.0,3954700.0,4662242.0,15054600.0,33496600.0,8855100.0,1006700.0,9337600.0,517100.0,48730800.0,1357200.0,160700.0,8621400.0,365200.0,17142600.0,5239800.0,43400.0,141051200.0,2147180800.0,2032464400.0,155751100.0,7733200.0,3510000.0,257062.0
2007-09-17,109870800.0,50504853.0,13479900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13142.0,12179.0,91056.0,10183.0,70700.0,793371600.0,4484500.0,3156296.0,18546300.0,39536500.0,6847300.0,1252400.0,7751300.0,419300.0,37482800.0,1285400.0,237900.0,6560400.0,377000.0,22866300.0,5785200.0,31900.0,110316300.0,2013260400.0,1338753200.0,161116400.0,7457800.0,3956000.0,270760.0
2007-09-18,263759500.0,170892836.0,18643500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10182.0,14753.0,116047.0,17958.0,78200.0,1064089600.0,8924400.0,6693050.0,16148500.0,77462400.0,12685500.0,2906100.0,22107700.0,1181100.0,84474000.0,3132800.0,344700.0,14722500.0,226400.0,68338200.0,10021300.0,74500.0,154348600.0,2111940000.0,1397510500.0,169412100.0,14253100.0,4912000.0,237631.0
2007-09-19,193779900.0,92064397.0,19370300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397089.0,3492.0,81899.0,11746.0,141100.0,1026880400.0,6458700.0,5781620.0,20089000.0,94242200.0,16514500.0,4351000.0,23115400.0,1102700.0,52136000.0,3854700.0,1369300.0,15124200.0,309400.0,63006000.0,6846200.0,60700.0,193660100.0,2145890500.0,3122521200.0,237181300.0,10937800.0,4229000.0,203173.0
2007-09-20,175186800.0,79679183.0,16293000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456385.0,946.0,66498.0,13012.0,113700.0,691840800.0,5780800.0,4223518.0,17641300.0,67168900.0,10659300.0,7240600.0,27435100.0,498900.0,32417200.0,5903200.0,685800.0,8657700.0,248800.0,34842000.0,7612300.0,114500.0,120247500.0,1959086200.0,3257486000.0,134824100.0,11945000.0,8017000.0,232184.0
2007-09-21,141457500.0,66584544.0,12222200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374645.0,179.0,257684.0,6833.0,103300.0,1138880400.0,6524500.0,4986735.0,15086200.0,135636100.0,10460300.0,3570000.0,18187700.0,984400.0,45753200.0,2217600.0,754900.0,10432500.0,256000.0,30381000.0,5809500.0,162900.0,335113800.0,2138550700.0,2553639200.0,237954700.0,9937400.0,7460000.0,225621.0
2007-09-24,139450200.0,60979432.0,17839800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218031.0,491.0,327183.0,7046.0,64100.0,1052161600.0,5321800.0,3768154.0,15227500.0,104459800.0,13333800.0,3516500.0,13439800.0,624400.0,45636000.0,1943600.0,236300.0,10936800.0,405400.0,31511400.0,5901800.0,73900.0,127771200.0,1788563100.0,3199786800.0,132204600.0,6475100.0,3149000.0,200779.0
2007-09-25,142289900.0,44182190.0,17468900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281536.0,1872.0,275794.0,10333.0,78400.0,1192550800.0,5800300.0,3462875.0,21791600.0,75621000.0,12408200.0,2522700.0,11727900.0,529200.0,36074800.0,2513500.0,225500.0,10231800.0,460400.0,28052400.0,4832900.0,43800.0,129871200.0,2147378900.0,2863169000.0,149869900.0,5503500.0,2978000.0,249620.0
2007-09-26,135547000.0,65135164.0,20666000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313260.0,1700.0,292449.0,9204.0,111700.0,975268000.0,5770300.0,4159233.0,21082700.0,60337000.0,7786700.0,2084300.0,10681000.0,528500.0,51803200.0,2646400.0,151100.0,9818400.0,409800.0,27536400.0,5547100.0,119100.0,115203700.0,1958385000.0,,131948500.0,9418300.0,3320000.0,342097.0
2007-09-27,102713300.0,44072139.0,12593100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294466.0,3726.0,229470.0,8365.0,65600.0,658198800.0,2812700.0,2986373.0,27824400.0,43407100.0,7139500.0,1766600.0,8330100.0,525200.0,37828000.0,1802900.0,437100.0,11600700.0,222600.0,32771700.0,6117100.0,67700.0,140561000.0,2081502200.0,3126894000.0,153318300.0,5728200.0,3954000.0,292697.0
